,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87
99,-144.07066,113.794975,-17.60753,48.8915,-16.544765,22.633455,-15.244637,1.2781651,-8.442171,-2.6615665,-9.056638,-5.9679923,-5.987488,-8.448951,-4.47345,-10.7319145,-4.837978,-8.005583,-3.9513133,-8.740444,-3.4342873,-3.922354,-2.6226728,-2.5016322,0.38972822,-0.8309933,-0.6943885,-3.3881512,-3.185036,-4.9836254,-7.7234826,-1.7527994,-3.8563023,-2.945227,-3.917465,-4.137388,-5.4006143,-2.6424105,-1.1834339,2.349497,6940.2617,1491.6644,1276.3749,805.96936,525.7046,294.7957,368.0531,250.85547,172.75803,152.72359,144.67795,138.30565,132.89641,80.31249,79.53029,112.15023,92.10667,78.98071,100.778015,102.49061,98.36446,89.82655,83.9793,98.10446,106.8102,137.57462,135.5351,102.09312,95.146614,110.0166,111.593864,98.32477,116.04808,154.79774,151.5773,102.74332,66.17765,92.21459,129.5517,149.53418,19.61704404966635,15.251981003396924,19.236713109830706,20.24905396586892,20.459230122841756,21.70429987545526,43.085285431893574
100,-187.4211,157.42566,-5.792391,28.296295,-5.1071835,19.959452,-9.416479,9.719672,8.142469,0.52851933,4.0465107,9.744161,-3.4164758,2.2544687,11.192283,-2.0205467,-3.1109488,5.4090414,2.9219868,-6.35873,3.5045984,1.9032153,-0.0782229,-0.3694471,1.3304088,-2.1436434,2.1160762,-3.7146316,-2.6880236,1.5822316,-1.2453923,1.6641139,-3.8708217,1.0715169,0.2307972,-1.0321839,4.588638,8.028541,6.1994348,2.1737206,3694.0876,1167.6261,772.6274,463.37503,319.59302,379.34113,185.87001,207.0662,194.58516,169.98671,142.81393,171.47491,139.25461,118.21767,130.35057,81.032074,89.40785,125.80653,113.609024,85.97476,96.84758,78.006,75.413666,64.01762,68.13371,56.232185,48.709236,45.034683,45.311707,37.45844,38.844765,51.437172,54.527996,49.123154,47.20366,47.10845,59.7728,70.57041,59.987404,37.93443,19.45814224170491,11.709389280665752,15.182638923399397,20.294435156416075,23.8472900747298,29.742035998318535,43.164113866518555
101,-112.29952,178.80777,-22.14309,30.056381,-4.125395,21.215052,-13.307634,14.86662,4.5954256,2.2943406,4.0221195,5.3696017,0.43614206,2.7651594,8.248367,-1.8516158,-0.30245298,6.6587977,1.2134545,-4.5383043,4.011737,-3.072572,0.2686164,-1.7244211,-1.7466595,-1.1337634,3.0768166,-3.5234847,0.1445504,-0.9376492,-2.5592787,4.468508,-2.2943583,1.5997155,-1.3079307,-0.019475438,3.1654894,5.4300365,1.847104,0.28393883,2526.6738,537.6756,282.88358,266.4732,243.95486,179.01465,116.179085,88.92728,124.761246,121.797165,118.078926,81.05373,57.49193,53.307568,69.21101,58.90581,63.968605,72.149765,50.19972,63.056007,47.4019,44.521088,60.68622,41.370815,55.00554,48.606693,50.79354,39.038803,39.47792,53.142277,51.87392,48.927017,44.373253,45.149555,47.268284,48.912384,39.069084,38.1791,41.679638,31.621357,17.679846641970457,10.56057307808171,14.94832932482078,18.15402592784552,21.59548562877329,30.624306435523362,43.12593488302487
102,-155.20793,158.65837,-22.8558,41.94901,-18.223482,16.624449,-12.2179165,13.85749,-1.1365986,4.5629535,-0.7374432,6.0682898,7.6118336,-0.6908506,6.497198,1.5492975,-1.6399249,-0.041481815,5.2163477,-9.148941,-0.94602084,1.039065,-1.8847048,0.46929923,2.7729695,4.180288,7.885661,-2.1227868,4.6216483,5.734007,-3.8990972,3.9967608,0.66850513,0.32809287,-1.4540896,-3.8923817,-1.3462698,-0.524547,0.94038546,3.339295,2149.67,1005.54944,427.6899,434.7704,307.1948,251.1018,172.59824,138.59265,153.74861,101.88687,118.80979,89.114555,93.14614,84.889366,67.53295,67.63061,71.60647,66.34788,55.95534,75.07733,58.257168,60.03813,67.19924,52.07061,58.306465,80.29093,70.49601,65.015366,63.04764,81.95688,62.246628,60.508896,64.33571,57.66161,37.793304,48.629295,48.310978,46.115536,42.36694,44.44104,14.307122709114612,10.76346560840307,15.770495505546767,18.536875658495063,21.072331732038005,24.224868558171924,45.17315220653185
103,-146.97221,156.42929,-6.2545176,24.861322,-1.7406787,20.626505,-3.8058457,10.1555195,4.5792804,3.0090332,-1.6468899,1.1465901,5.549296,0.98492825,6.7683854,5.510879,-2.5809853,0.5919317,9.806357,-7.87505,-1.4113822,3.3634155,-3.9246054,-0.89092875,-1.5130161,-0.5607812,2.384958,-0.41561967,6.0221267,10.041442,3.6470115,5.611965,0.80688703,-2.0908408,-1.8771224,-1.8019339,3.2014828,0.74127644,0.675111,-0.032527246,4267.448,1380.662,812.35486,847.9631,432.07858,450.14618,237.19875,195.36586,165.03554,179.93051,185.0505,148.19518,150.3934,118.19551,107.33151,110.40314,131.66583,97.12356,95.120926,105.48394,90.482124,78.26943,82.88591,75.89397,77.13845,68.56919,79.00368,73.61548,90.35473,134.89842,100.89741,82.11689,71.19164,87.25622,78.13674,61.280575,60.43106,68.94872,70.69923,48.15288,17.522901133571818,11.937860324961807,16.558090435398135,19.149591924056434,21.394653400178903,26.018360863605736,37.05240494171539
104,-94.07703,131.3437,-30.851255,38.62213,-19.750109,21.560286,-6.6900315,11.799271,1.3945609,7.111323,1.4688208,1.565476,6.805446,-0.3867966,5.437267,3.6379583,-3.1606734,-0.74779135,8.267907,-5.984603,1.4122379,1.5857795,-2.3434536,-2.459376,-1.5029569,4.3728433,8.53833,3.7450871,7.6996913,8.274915,-1.4143066,0.1410878,-2.3454986,-2.4836829,-2.4015827,-0.23082541,2.3280678,2.5513322,2.3199108,2.6274374,4050.391,1679.568,632.0778,604.10333,549.33997,393.73975,258.65186,260.91223,194.96123,192.62218,167.3584,125.35956,127.1535,125.737465,97.86297,100.51213,92.65585,70.69587,74.79071,96.06676,66.54301,63.58787,83.525375,74.18754,77.19925,83.77301,79.39597,91.54535,122.57624,138.66473,96.003365,73.51274,100.55309,90.10669,46.270733,62.88092,84.24941,87.127235,89.49421,63.875385,17.92047649455867,12.474933342141227,16.846514428774015,20.263174837241476,22.735393839155833,25.01244842627073,37.38353649647794
105,-106.82578,160.08542,-9.545196,32.80957,-17.791386,15.345091,-11.524578,17.874708,-2.7746735,4.948853,-0.2305578,6.094917,2.9410026,1.631082,6.7852545,0.6613386,1.404059,1.448981,5.860433,-5.3004065,4.0973234,0.88346595,-2.2187238,-0.32011777,0.97818017,0.49550995,6.178827,-1.4694785,6.700426,6.070681,-2.6551967,5.552757,-2.6049962,-3.16584,-4.988066,-4.0508127,2.6721034,2.106888,-0.61464953,0.12023093,3501.8481,1203.3333,983.76605,560.27716,324.05695,329.62708,268.80447,227.34264,175.39758,226.54645,214.30753,190.39641,139.93259,116.778496,120.18184,109.43635,118.334625,98.62044,119.13586,125.47931,113.02893,92.59866,95.8463,92.23625,109.60601,95.331055,88.97443,108.2584,94.45745,89.41164,123.22445,94.25394,60.39672,58.04982,89.2028,81.32191,81.3475,68.56611,73.16002,65.67913,17.42710181383499,10.600271170440044,17.520136124209504,21.964005150039608,24.711738775501217,27.972736477257392,38.00279040130179
106,-147.76102,166.69688,-11.580128,23.67073,6.626249,22.8264,-11.660597,3.1353216,0.856439,-1.0997826,0.046430238,2.9141057,0.61274767,-0.8944227,4.504916,0.22948194,0.17035142,5.2139497,4.106833,-2.583577,2.8331268,-0.053602345,-0.917902,0.2679888,2.5207102,1.8838235,5.2591743,-0.44222224,0.9838797,1.5546262,-2.684025,1.8526343,-1.9737763,1.8553358,2.4873564,2.3792853,1.7101797,-0.5337915,0.35015577,1.036507,2713.9941,890.2395,436.8985,330.6552,220.32788,186.42807,128.3385,108.62084,119.49562,106.00495,77.30194,76.986336,76.91182,53.949974,62.923794,61.06365,64.560905,72.49392,68.676414,76.53316,62.546333,60.81387,53.34818,50.39751,53.54813,51.423233,47.75642,51.434624,39.097263,36.690636,45.19378,49.696754,46.235004,42.226166,67.62143,92.55455,62.385506,45.525806,44.108833,50.780388,18.802069247492174,9.798253932494665,15.887940674951432,18.86543302490923,19.969585230679467,26.493149534057462,41.592626208274346
107,-169.981,153.76265,-43.529743,19.62065,-21.267204,11.465955,-19.514856,-1.0733439,-5.1836586,-4.700711,-5.3001676,0.99103385,3.2973855,-3.898199,4.045854,1.2516327,-8.726371,-1.8457072,6.8717213,-14.008766,-3.8977492,2.0681818,-4.8442316,-1.9329575,2.6021445,1.6668142,3.5465114,0.6717764,0.7310961,1.1113896,-3.5113823,-0.6296397,-5.8559537,-4.943702,-1.646533,-1.4144288,3.142218,2.8584065,2.928564,1.9474778,2337.4688,1084.0138,650.06854,768.9462,472.9233,473.85138,259.27585,237.8161,263.4776,247.5597,194.24211,176.83885,129.51366,145.616,128.18022,110.7977,174.47908,107.33972,98.36468,115.927956,90.86489,77.95246,102.901855,79.10168,76.91338,75.25929,80.67123,90.34954,85.903046,110.99802,78.99469,52.35025,77.494194,64.07689,50.38573,65.69781,88.2066,88.536156,79.866005,56.34495,18.206065800364435,13.014446618547618,16.722388241194697,18.58931909615889,21.56817141165713,28.48711748076264,44.26287717251493
108,-237.06473,154.49475,-9.075891,19.344471,-7.1101003,5.641377,-18.12631,1.8483181,-8.167026,-8.466563,-7.9859023,-9.1636715,-8.608136,-9.192553,-2.1939359,-3.942085,-8.1470585,-2.1343393,2.1632357,-10.094608,-0.38930097,0.8687473,-5.4966574,-0.98596376,2.177775,-1.2820212,1.3931098,-2.1418207,-2.2207162,-0.7110686,-3.3474863,0.58856314,-4.4187107,-3.4416554,-1.1569277,-1.4536855,4.16015,4.629153,1.3985136,-0.54865015,9416.322,1123.3579,1453.6831,743.1954,312.8439,492.92444,243.50569,224.52583,142.05504,123.96313,133.50922,125.28889,87.12601,87.908775,83.43029,60.802616,104.631294,68.01713,78.73741,120.99497,70.82457,71.390564,70.819534,59.834606,75.33122,63.81674,64.51774,60.469215,44.192245,40.136776,50.274914,57.33484,55.28893,49.12293,50.783756,51.82193,63.907738,67.535835,52.50707,49.34303,18.88077734986626,11.382132196828822,15.566844060250583,18.62152005967669,20.207614096468028,26.699006878660438,39.106928323072815
109,-112.91813,162.70314,-15.135313,38.409504,-12.534959,10.583959,-11.703585,10.1469555,-4.0794263,-2.3254747,1.0264223,0.98859394,-2.5493958,-1.1423575,2.1409929,-4.426181,-0.34822628,-3.2813692,-1.373462,-9.850877,-1.0178392,-0.8680898,-5.1418624,2.1462526,2.7711177,0.5292257,4.2815847,-3.078349,2.4468188,2.0972545,-6.558761,-0.7836332,-6.091237,-0.65976113,0.8814477,0.5811111,2.5720894,-3.6093507,-4.17608,-0.2162509,2300.0706,942.5927,577.9987,504.70065,284.89294,302.3031,326.58224,134.52382,164.9482,175.01619,210.56139,132.77174,137.96637,112.56514,101.368095,96.31825,123.96673,123.07637,101.631355,86.84546,96.28763,95.46441,106.13707,96.577774,97.61946,91.01025,112.629456,102.50163,109.6371,130.61195,93.66442,63.014816,115.31406,110.01645,65.48281,77.76222,84.5212,70.87382,101.97193,71.42638,16.30566732026682,10.854759036409154,16.35673115756677,21.540280949130352,24.206417348198695,26.45782017784703,40.82039474895973
110,-75.32424,140.32054,-16.929874,46.34198,-18.6995,24.168245,-14.250687,12.596835,-6.0588074,5.9271297,-3.3919532,8.906186,5.662762,0.3589761,8.178995,1.2939144,0.5619059,3.3658056,8.9382715,-8.485243,2.1838202,4.4769998,0.7238278,-0.8510285,5.2180524,4.6379366,9.968694,0.27545917,6.661841,7.540206,-3.941107,4.2978196,0.60046065,0.5283823,0.4677934,0.37310997,1.9920517,2.7990713,1.5826817,4.3505297,2100.8,1064.4741,556.46967,467.51395,324.65573,328.64786,142.50143,141.04597,174.38269,149.58954,147.13678,128.07378,137.02861,98.063225,87.57183,124.66099,115.741554,79.00007,92.58009,98.4435,85.05101,65.786606,89.61252,84.02709,103.1288,99.32725,89.44044,69.62959,85.90129,105.38467,91.526375,68.00935,80.00666,63.210407,56.978855,59.70432,66.54273,64.34113,59.663017,57.238503,15.535924399066001,10.7358153407814,16.308202949569225,19.39656976208512,22.597534528627396,26.411927500282303,40.506741520862526
111,-102.83859,131.46654,-15.180929,46.839848,-15.145006,20.818909,-8.349666,13.366623,-6.627938,6.527288,-0.62481076,3.0118804,4.707404,-2.7086523,3.4073517,1.1764365,-1.3806992,-4.931249,5.542054,-4.9354067,4.39861,2.9905236,0.8770692,1.1574807,-3.048294,-1.000546,2.4209042,-0.95440483,5.5793877,3.263048,-3.6367478,3.4891093,-0.48744985,-0.9291056,-2.0546205,-4.7693987,-0.75165135,4.331975,2.0199196,2.7525141,3781.977,1351.1234,779.4985,652.76044,343.60458,384.69357,269.48532,190.20538,178.22717,189.17406,144.6764,132.02953,112.10992,94.32595,114.3182,123.96697,99.80433,94.71569,98.39627,155.58485,157.66537,147.26799,119.14744,96.19839,109.44756,100.36296,95.13559,86.29403,109.6098,86.77104,120.76105,101.62105,71.66889,67.92747,90.32835,88.27097,86.924614,68.66788,90.76288,74.08388,16.76533279319648,11.217018541106194,16.39771254686389,20.845866785897314,23.851376847674842,26.06217881245521,39.73231739519365
112,-282.9265,147.15633,-13.369225,50.79493,-9.148688,22.834679,-10.630112,15.95705,-1.8056953,2.946819,3.455799,-3.1718628,3.8170996,-3.7003224,3.0504215,-2.210797,1.0839409,-4.5002275,2.0853598,-3.8635206,-1.7663752,1.0729632,-0.93527186,4.1765265,-0.34851792,0.17067234,3.771077,-1.9468448,0.8208815,3.3093007,-1.788735,4.4269323,0.96002984,0.5977494,-0.12009728,-4.50031,1.4202987,2.9630966,0.9643354,3.0537956,2575.9539,815.5507,807.7233,547.632,414.8682,319.15372,226.89946,196.39604,193.69041,150.76122,166.14078,144.6807,110.99892,108.14033,86.12939,86.09691,89.91296,103.1221,76.53918,110.267044,79.23024,64.87848,60.54174,66.82742,69.499084,68.3093,64.832596,63.439713,69.49479,59.47891,66.74016,87.60683,91.65721,59.345238,45.21088,55.40658,76.82036,61.37965,50.623657,42.09445,18.31427608503963,10.398733584255696,15.455911194609312,19.79086298427609,21.470743816938235,26.69274241926901,40.861298031439304
113,-138.67973,171.12358,-9.280871,36.18687,-5.7060733,15.398985,-4.402302,2.0495007,2.033862,-7.86359,-6.31249,2.1345503,-1.1300677,-5.811913,7.4217615,2.2032466,-4.0686936,5.7048697,8.198787,-3.3741932,4.2706614,7.532798,3.3746731,5.06157,4.997433,2.5354595,3.325073,-1.3484735,-0.18286529,-1.641637,-7.8681254,0.28515998,-1.4342368,1.6410832,4.96338,2.069036,4.268255,2.4251282,2.2518153,0.22667247,3567.2488,1007.4255,870.52734,673.401,311.43826,260.39624,199.93831,192.48795,212.19518,162.8627,124.63642,157.7839,108.226974,99.86913,108.069695,99.19285,126.07672,96.83253,87.03404,94.605286,75.78959,74.89905,58.698853,63.660908,50.13026,56.421562,53.6411,49.457447,57.417572,71.343376,51.594433,51.19486,64.05314,75.06719,72.9546,50.24848,67.85539,89.72262,62.719242,42.828133,17.099650232492035,10.175479244368708,16.962668925399935,18.95407183346044,22.007837388641217,28.268240258963647,42.68908165751756
114,-151.72954,140.4677,-4.5726995,30.49749,-5.934384,23.712767,-10.195877,5.7747393,-1.1926568,-0.18970299,-10.452025,2.141567,-5.5459337,-4.064463,1.8331327,-2.388343,0.51352996,5.534255,9.048433,-0.32706228,6.428962,-0.17650588,2.792197,-1.3638829,1.1908352,-1.7811003,-1.7869593,-4.8187323,-2.7442126,-0.90540785,-4.2651167,0.07504866,-2.8064604,0.9032277,-0.6405817,-1.6398209,-2.6971262,-2.1350927,-2.3345041,-1.2178769,4022.4036,1292.9211,961.94,581.1304,243.92912,405.79422,235.3163,237.19598,165.44421,173.21706,126.80931,141.2776,105.90591,136.1645,128.83578,94.89063,156.85597,95.41119,73.16996,156.70512,99.662445,97.31653,81.6756,80.01189,84.090385,51.957157,60.242004,57.58095,54.09513,63.156178,43.903053,49.257755,54.249058,73.37158,79.68246,57.11714,75.026924,85.358406,60.666985,46.4887,18.407196876756938,13.297135407718779,17.342975570771443,19.42664365359575,22.123314748597622,26.93048503959727,44.06788112817083
115,-88.239914,153.40689,-29.588911,28.54689,-22.416145,18.329245,-11.893707,14.190579,-8.011936,6.2011223,-2.270124,-1.6858219,5.200618,0.15097597,3.038361,0.785718,-1.2527289,-1.2101729,6.6900535,-7.000975,-0.2378452,1.2977875,-0.82369286,0.7111175,2.1378415,-0.6389042,6.528808,-1.2287558,0.97099394,2.4157,-1.7060874,3.2901711,-0.8309812,1.15152,-1.1837503,-2.5953317,-0.84966695,0.14628701,0.9091229,4.9049625,3027.9072,899.1491,672.8659,444.34067,320.3062,237.85239,195.31792,158.5422,144.1967,117.34693,133.41386,127.086876,119.328316,81.55996,75.510765,69.968185,80.2216,68.077934,65.16039,78.111206,70.03303,67.24772,75.603195,62.162445,65.4607,72.14654,64.60755,58.322174,71.53468,64.20183,59.559483,64.14684,74.80131,66.66622,46.931957,55.931458,59.605667,63.835217,58.308525,49.46007,16.35006584034063,10.73164102222491,15.723934009180423,18.394062137958727,21.22636356742343,23.955645719230112,43.33047850212494
116,-132.28214,132.82835,-26.321667,26.241947,-16.482412,22.902899,-14.951306,8.462417,-5.1934533,-1.0091943,-5.8081026,3.0496635,6.5587196,-0.75740904,5.409721,3.3607438,-1.990416,1.9262971,6.366808,-11.180535,2.7464404,1.5495034,-0.050806034,2.012887,2.568774,3.3236225,6.253994,0.0813997,3.8970299,6.875333,0.017216591,7.8124356,2.524438,2.862576,1.8828655,-4.4395328,-2.5568318,-0.9593355,-0.46667454,2.419648,4978.109,1409.3553,1117.1492,911.18896,576.1313,399.99063,383.25067,281.67865,240.49947,228.06648,232.54251,164.24274,161.88129,141.77815,137.36221,131.77222,124.28535,99.908554,96.51435,165.52354,88.86736,82.49444,98.82134,88.21851,100.9612,138.7526,138.00307,126.85393,117.692314,115.04645,111.824455,104.734886,114.09763,98.02369,70.69742,82.70057,90.2555,63.92674,62.811993,76.802284,15.289759690128403,13.965176718729165,18.45327370622649,20.646987646701124,22.083558779708067,26.5354253454055,44.65915226373889
117,-158.88818,151.41118,0.2791097,35.72103,-0.06425668,28.887789,-2.9159055,20.082943,4.054307,6.2532344,1.970223,3.962384,6.7939744,3.0452652,8.418642,1.9085679,0.7674431,6.2226205,9.432348,-5.2129374,4.415797,7.043895,2.9998357,2.333968,1.831314,1.026871,5.6059165,0.7736635,2.3257823,2.8877988,-4.6676917,-0.021779213,-3.3008325,-1.3282195,3.0251644,6.208066,8.14451,5.7876787,1.7504334,-1.5668349,4917.0854,1198.5428,1479.5264,644.3056,367.49988,295.96954,237.52475,160.4367,150.94508,124.83642,131.55006,96.01721,88.256905,90.077774,78.41583,71.17942,107.668076,72.52897,54.048275,72.0857,60.515236,54.361732,63.403122,59.553825,54.66397,54.08337,52.252556,53.49172,48.595795,44.558556,51.831802,48.324947,54.41464,52.854774,80.68435,91.21455,96.640915,72.33721,67.401726,63.52102,17.42342325613317,11.979579847114397,17.215960256416153,20.071699985707696,22.494734525346683,25.983891238765892,43.64353532915603
118,-198.69301,154.91191,-20.982187,19.120272,-24.776379,3.0454986,-15.75485,-0.11792553,-4.7775855,-0.37612754,-7.4712143,-6.0433397,0.6426267,-7.2208056,-0.83372915,-2.4212244,-9.9564085,-8.69297,1.6820049,-9.751935,-2.367891,1.3931831,-2.4440458,3.94541,1.976655,1.3628376,1.8354983,-7.783298,-3.9504912,-1.3586341,-6.4278245,1.3019824,-1.0970184,-2.8354769,-3.3242788,-4.218728,4.6112275,4.067846,1.7001232,1.3417672,4194.982,1022.8384,988.5714,600.88544,304.9226,371.3764,371.59174,280.4023,254.4809,200.82785,186.64418,166.95123,154.17917,132.40562,109.26883,125.15582,114.52316,93.929214,103.32547,126.155876,116.63666,88.63108,121.24194,116.24637,94.01059,96.24291,80.72702,81.47179,71.42315,72.414894,79.266335,100.37554,78.60236,54.938263,51.52719,76.25581,85.90455,95.76231,61.494755,55.39688,18.533006379964352,12.457287020125177,16.708302039922824,20.314934625539728,22.56085566291941,27.283509659601222,42.815979282938244
119,-111.0149,142.64378,-27.766779,38.793766,-13.376934,17.302967,-3.117557,12.121007,3.4100246,7.7319913,1.203098,2.4038968,7.9624124,-1.9934672,6.2428994,1.5128889,-0.75672245,2.031074,3.9919317,-6.005202,0.57265145,-0.83751136,-4.2582283,-0.062248718,-1.4485598,2.8787804,7.221989,0.17512888,3.6577218,4.425704,-2.6007376,2.1612809,0.18237558,1.7653118,-0.23851828,-4.3737855,-0.76576334,-0.075639844,-0.21141417,2.1496103,2964.2988,1022.23114,850.32117,706.98126,364.42242,336.47754,281.21933,192.56674,194.65541,170.35222,139.32222,124.16611,130.25003,103.208336,96.41274,97.01042,91.53832,75.6199,80.53742,87.38379,82.775375,82.98819,82.14595,78.06643,98.45566,104.28665,90.98754,83.126,78.92716,80.69309,86.74266,73.13105,80.97001,61.690056,40.996502,64.59447,55.799934,40.625,52.750153,48.53434,16.65433065653354,10.882143515038013,15.666503771657538,19.511453884355458,22.36065072897099,26.071346935471286,42.095829408338886
120,-103.55829,175.79912,-17.619131,35.148327,-3.513872,15.797481,-1.7898216,13.835646,4.792263,5.9320273,5.109333,5.490596,10.162221,-0.3208069,3.9001522,2.7098193,-3.5544677,0.26770794,7.7143493,-8.7231865,-1.783372,4.743634,-2.9485967,1.7723144,-0.6836908,-0.9150945,1.6240317,-4.304652,2.4931557,4.0374393,-2.796119,2.9883723,-0.69474524,-2.6010945,-0.6727071,0.17145918,4.3111773,0.18734175,-0.7351504,-0.25193086,2630.169,867.11316,614.48566,438.8552,308.25897,244.35863,132.79828,141.24686,142.69962,100.96649,90.02443,108.38979,131.64632,82.92322,84.92602,78.95732,74.05909,57.733463,70.334045,74.54262,55.085274,55.89068,53.001373,60.721806,50.21834,53.320457,56.888695,73.40398,55.128963,78.05519,76.81137,62.68866,43.995586,53.607685,76.51018,67.08865,61.72951,41.439423,60.474445,67.66058,17.107729478912855,11.984464178345277,15.366946185570995,18.63310460798566,20.966485219596947,24.791537689370255,34.9180578141544
121,-177.5442,161.1599,-20.329369,37.19502,-12.710988,14.83531,-16.18923,13.204094,-3.70466,0.41761413,5.9913244,4.8935833,5.394212,1.2892088,3.0662644,-1.3488916,-2.527323,-3.60334,2.0424979,-3.4746726,-0.24766006,0.89504683,1.6337659,1.1477396,2.1907446,-0.53841704,3.6214309,-4.368264,-1.0597943,1.7438849,-3.3007352,0.3152401,-4.629963,-1.1688763,-1.0638776,0.13947952,2.5059052,0.58020484,-1.99114,0.26785627,5228.9424,878.5014,535.2693,734.88556,390.0688,330.50342,236.76616,235.4443,151.09023,160.90367,163.49092,123.2963,121.53094,79.116646,79.74287,83.58483,67.764145,67.9679,79.352036,83.02039,74.64169,91.59501,68.88509,80.60617,81.730255,85.267654,98.01432,84.4088,71.611824,72.543625,71.549805,58.70909,64.702,67.35672,49.236633,58.529472,63.222202,69.82132,79.30929,53.37573,13.930928729302659,11.001462082841233,15.514299137095778,19.052033588727166,21.825434980306607,27.58596255501439,43.44182278072206
122,-206.21307,140.36728,-10.609869,35.08489,-7.0545225,19.553463,-11.355039,1.3739545,-4.35743,-9.298411,-9.87944,-4.357333,-6.8583403,-5.3988123,2.883758,-9.809433,-5.8832912,0.6458428,0.36994916,-9.06138,-1.7321206,-0.22131188,0.6381516,0.36107647,-2.2552102,-2.4096026,-1.2550273,-2.9092743,-3.2798579,0.44074273,-2.453525,1.0440722,1.6001145,4.486609,3.1010563,1.1018441,4.6728396,3.874363,2.9689453,2.4797828,6524.343,1252.9487,1401.4943,865.6487,481.45468,424.29492,263.3996,158.66238,240.64844,252.06708,145.49933,152.06682,165.979,133.48216,123.35986,103.16608,154.59253,126.76934,103.905106,112.60433,99.14216,79.35685,85.4725,67.30989,65.57652,83.981186,58.805065,50.84495,57.907825,52.478405,46.3376,57.93963,100.79055,97.3349,82.64211,66.74398,96.02017,120.39895,102.61342,57.53714,20.538100099770908,12.699006320142258,17.814792289706567,19.578235501610028,22.663678382285127,25.99485765298644,42.29744583793956
123,-150.00578,105.84283,1.419163,60.848843,-18.269806,19.122137,-15.595411,0.9784706,-5.931122,-8.104507,-7.85423,1.5343654,0.18160588,-3.9975793,-1.4424257,-6.8328347,4.2996306,-5.8126297,1.4290535,-0.54966915,-1.9954746,-2.407022,0.16966318,4.0410943,5.1048346,4.607463,4.663776,3.6077383,0.2271077,-1.9950671,-5.273277,1.8746543,0.54632026,-0.40489277,2.225715,3.93209,2.130048,-0.1719839,0.26560903,0.4041325,3426.7175,1029.7186,727.3725,513.0408,352.50452,239.0966,237.8112,251.68456,189.68205,235.14143,124.74786,110.92604,127.375916,110.876205,96.19343,111.42154,102.360794,90.78583,98.71924,80.56072,99.2513,77.94978,88.41044,99.06478,110.985756,122.60521,150.7935,117.918175,107.949104,125.69779,114.7452,97.36781,53.786747,57.3312,69.54427,69.963326,71.59878,64.207,56.901955,58.416508,16.308072286713266,14.477907812227826,18.223405733520647,20.727891516663938,22.7353253080984,23.160080229690205,45.58638348221998
124,-194.24167,132.55792,-12.378669,39.92738,-12.430405,19.100065,-16.222519,7.4441895,-7.2231064,-1.441287,-7.1638074,7.278924,0.03688226,0.747385,5.0867615,0.92536753,3.5250754,-0.7045628,3.055405,-3.259762,0.24770162,-5.324555,-2.8340847,-4.8120294,1.6640077,-0.9690332,3.9755018,1.3702495,5.747229,4.912105,0.18734865,5.246788,-1.3389246,-1.1149033,-1.4543043,0.17939433,-1.3793077,-0.3282434,-2.4579692,-2.1098444,5947.7266,1012.97363,605.1782,455.31567,315.72043,244.19598,203.49008,240.47849,146.52643,232.98572,119.275566,98.92973,93.98291,80.25068,71.03644,69.59753,75.9154,70.44564,73.18106,75.13237,83.10817,82.98757,81.12448,62.57841,96.45952,62.038998,69.514206,67.76395,101.58056,109.51998,72.705025,78.38428,65.13336,56.241676,38.888905,48.831673,48.82011,43.102703,47.042927,59.335175,15.746431445142498,12.010185291001592,17.167043520564615,18.505690507223097,20.735369690385117,25.333106430231442,44.39376294207029
125,-140.52826,155.04922,-22.640963,36.24397,3.6664357,16.103973,-14.465594,5.5438166,-1.7204666,5.5462403,-0.9681489,4.1868243,1.8237985,-2.0651443,-1.5708488,-5.2775583,-1.1172413,-0.0010102899,2.8246622,-1.0825061,1.6449443,0.81623775,5.9470963,5.08631,6.689471,3.2866824,2.0224962,-3.182577,0.95686257,2.3391523,-1.0799407,0.27911577,0.19962227,1.7528199,3.0262897,3.5708315,-0.81341714,-1.9319662,-3.4802077,1.46557,3340.3687,1248.751,329.01306,415.3572,566.2925,354.65607,133.37259,184.63153,135.48064,144.4566,84.818695,78.94768,86.48827,63.908325,51.925407,43.28563,42.75018,56.26822,62.106686,51.506847,49.34422,57.083973,64.97927,87.94862,54.72295,52.944202,46.10399,53.515602,51.32705,40.10155,29.79589,30.656195,30.356009,34.525707,31.064041,30.66445,35.635456,37.692425,32.400673,36.250896,16.249302994444164,9.364503737200168,14.801118290411083,17.327613299290178,17.249305991618694,23.87182544967252,43.489810326365266
